job_id,job_title,company,location,experience,education,salary,job_type,skill,skill_category
JOB07649,QA Engineer,Apex Solutions,"Gwalior, India",2-4 years,B.Tech/M.Tech,8-12 LPA,Internship,git,Version Control
JOB04262,Cloud Engineer,InnovateLabs,"Noida, India",3-5 years,B.Tech,6-9 LPA,Full-time,python,Programming
JOB04262,Cloud Engineer,InnovateLabs,"Noida, India",3-5 years,B.Tech,6-9 LPA,Full-time,aws,Cloud
JOB04262,Cloud Engineer,InnovateLabs,"Noida, India",3-5 years,B.Tech,6-9 LPA,Full-time,docker,DevOps
JOB01332,Frontend Developer,NextGen Systems,"Mumbai, India",3-5 years,Master's Degree,6-8 LPA,Contract,,
JOB07003,QA Engineer,CodeCraft India,"Hyderabad, India",0-2 years,Bachelor's Degree,4-6 LPA,Full-time,python,Programming
JOB07003,QA Engineer,CodeCraft India,"Hyderabad, India",0-2 years,Bachelor's Degree,4-6 LPA,Full-time,java,Programming
JOB07003,QA Engineer,CodeCraft India,"Hyderabad, India",0-2 years,Bachelor's Degree,4-6 LPA,Full-time,sql,Database
JOB06942,Software Engineer,Vertex Digital,"Gurgaon, India",3-5 years,B.Tech/M.Tech,6-9 LPA,Full-time,python,Programming
JOB06942,Software Engineer,Vertex Digital,"Gurgaon, India",3-5 years,B.Tech/M.Tech,6-9 LPA,Full-time,java,Programming
JOB06942,Software Engineer,Vertex Digital,"Gurgaon, India",3-5 years,B.Tech/M.Tech,6-9 LPA,Full-time,sql,Database
JOB06942,Software Engineer,Vertex Digital,"Gurgaon, India",3-5 years,B.Tech/M.Tech,6-9 LPA,Full-time,docker,DevOps
JOB08018,Data Analyst,InnovateLabs,"Delhi, India",0-2 years,B.E.,5-8 LPA,Full-time,python,Programming
JOB08018,Data Analyst,InnovateLabs,"Delhi, India",0-2 years,B.E.,5-8 LPA,Full-time,sql,Database
JOB08018,Data Analyst,InnovateLabs,"Delhi, India",0-2 years,B.E.,5-8 LPA,Full-time,power bi,Data Analytics
JOB08018,Data Analyst,InnovateLabs,"Delhi, India",0-2 years,B.E.,5-8 LPA,Full-time,excel,Data Analytics
JOB08018,Data Analyst,InnovateLabs,"Delhi, India",0-2 years,B.E.,5-8 LPA,Full-time,pandas,Data Science
JOB06242,Machine Learning Engineer,TechNova Solutions,"Mumbai, India",3-5 years,B.Tech,12-14 LPA,Contract,python,Programming
JOB06242,Machine Learning Engineer,TechNova Solutions,"Mumbai, India",3-5 years,B.Tech,12-14 LPA,Contract,sql,Database
JOB06242,Machine Learning Engineer,TechNova Solutions,"Mumbai, India",3-5 years,B.Tech,12-14 LPA,Contract,tensorflow,Machine Learning
JOB06242,Machine Learning Engineer,TechNova Solutions,"Mumbai, India",3-5 years,B.Tech,12-14 LPA,Contract,pytorch,Machine Learning
JOB06242,Machine Learning Engineer,TechNova Solutions,"Mumbai, India",3-5 years,B.Tech,12-14 LPA,Contract,aws,Cloud
JOB06744,Cloud Engineer,BlueOrbit Software,"Delhi, India",5-8 years,B.E.,9-13 LPA,Full-time,aws,Cloud
JOB06744,Cloud Engineer,BlueOrbit Software,"Delhi, India",5-8 years,B.E.,9-13 LPA,Full-time,docker,DevOps
JOB06744,Cloud Engineer,BlueOrbit Software,"Delhi, India",5-8 years,B.E.,9-13 LPA,Full-time,kubernetes,DevOps
JOB06882,Business Analyst,CodeCraft India,"Gwalior, India",1-3 years,B.Tech,8-12 LPA,Full-time,power bi,Data Analytics
JOB06882,Business Analyst,CodeCraft India,"Gwalior, India",1-3 years,B.Tech,8-12 LPA,Full-time,excel,Data Analytics
JOB04531,Data Scientist,Apex Solutions,"Delhi, India",0-2 years,Bachelor's Degree,5-7 LPA,Full-time,python,Programming
JOB04531,Data Scientist,Apex Solutions,"Delhi, India",0-2 years,Bachelor's Degree,5-7 LPA,Full-time,sql,Database
JOB04531,Data Scientist,Apex Solutions,"Delhi, India",0-2 years,Bachelor's Degree,5-7 LPA,Full-time,pandas,Data Science
JOB04531,Data Scientist,Apex Solutions,"Delhi, India",0-2 years,Bachelor's Degree,5-7 LPA,Full-time,numpy,Data Science
JOB04531,Data Scientist,Apex Solutions,"Delhi, India",0-2 years,Bachelor's Degree,5-7 LPA,Full-time,aws,Cloud
JOB04674,DevOps Engineer,Apex Solutions,"Noida, India",5-8 years,B.E.,5-7 LPA,Full-time,aws,Cloud
JOB04674,DevOps Engineer,Apex Solutions,"Noida, India",5-8 years,B.E.,5-7 LPA,Full-time,docker,DevOps
JOB04674,DevOps Engineer,Apex Solutions,"Noida, India",5-8 years,B.E.,5-7 LPA,Full-time,kubernetes,DevOps
JOB06997,Frontend Developer,CodeCraft India,"Bangalore, India",5-8 years,Master's Degree,5-8 LPA,Full-time,java,Programming
JOB06997,Frontend Developer,CodeCraft India,"Bangalore, India",5-8 years,Master's Degree,5-8 LPA,Full-time,javascript,Programming
JOB06997,Frontend Developer,CodeCraft India,"Bangalore, India",5-8 years,Master's Degree,5-8 LPA,Full-time,git,Version Control
JOB01253,Data Scientist,TechNova Solutions,"Chennai, India",0-2 years,B.E.,6-11 LPA,Full-time,python,Programming
JOB01253,Data Scientist,TechNova Solutions,"Chennai, India",0-2 years,B.E.,6-11 LPA,Full-time,sql,Database
JOB01253,Data Scientist,TechNova Solutions,"Chennai, India",0-2 years,B.E.,6-11 LPA,Full-time,aws,Cloud
JOB03375,Data Analyst,CodeCraft India,"Hyderabad, India",2-4 years,B.E.,5-9 LPA,Full-time,python,Programming
JOB03375,Data Analyst,CodeCraft India,"Hyderabad, India",2-4 years,B.E.,5-9 LPA,Full-time,sql,Database
JOB03375,Data Analyst,CodeCraft India,"Hyderabad, India",2-4 years,B.E.,5-9 LPA,Full-time,power bi,Data Analytics
JOB03375,Data Analyst,CodeCraft India,"Hyderabad, India",2-4 years,B.E.,5-9 LPA,Full-time,tableau,Data Analytics
JOB03375,Data Analyst,CodeCraft India,"Hyderabad, India",2-4 years,B.E.,5-9 LPA,Full-time,pandas,Data Science
JOB02815,DevOps Engineer,CodeCraft India,"Hyderabad, India",1-3 years,B.Tech/M.Tech,8-11 LPA,Contract,aws,Cloud
JOB02815,DevOps Engineer,CodeCraft India,"Hyderabad, India",1-3 years,B.Tech/M.Tech,8-11 LPA,Contract,kubernetes,DevOps
JOB02815,DevOps Engineer,CodeCraft India,"Hyderabad, India",1-3 years,B.Tech/M.Tech,8-11 LPA,Contract,git,Version Control
JOB04720,Data Scientist,BlueOrbit Software,"Pune, India",0-2 years,B.E.,5-8 LPA,Full-time,pandas,Data Science
JOB04720,Data Scientist,BlueOrbit Software,"Pune, India",0-2 years,B.E.,5-8 LPA,Full-time,aws,Cloud
JOB06545,QA Engineer,TechNova Solutions,"Delhi, India",5-8 years,B.Tech/M.Tech,5-10 LPA,Internship,java,Programming
JOB06545,QA Engineer,TechNova Solutions,"Delhi, India",5-8 years,B.Tech/M.Tech,5-10 LPA,Internship,sql,Database
JOB06545,QA Engineer,TechNova Solutions,"Delhi, India",5-8 years,B.Tech/M.Tech,5-10 LPA,Internship,git,Version Control
JOB04859,Software Engineer,NexaWorks,Remote,2-4 years,B.Tech/M.Tech,11-14 LPA,Full-time,python,Programming
JOB04859,Software Engineer,NexaWorks,Remote,2-4 years,B.Tech/M.Tech,11-14 LPA,Full-time,java,Programming
JOB04859,Software Engineer,NexaWorks,Remote,2-4 years,B.Tech/M.Tech,11-14 LPA,Full-time,docker,DevOps
JOB04859,Software Engineer,NexaWorks,Remote,2-4 years,B.Tech/M.Tech,11-14 LPA,Full-time,git,Version Control
JOB07902,Business Analyst,Quantix Technologies,"Mumbai, India",0-2 years,B.E.,6-9 LPA,Full-time,sql,Database
JOB07902,Business Analyst,Quantix Technologies,"Mumbai, India",0-2 years,B.E.,6-9 LPA,Full-time,power bi,Data Analytics
JOB07902,Business Analyst,Quantix Technologies,"Mumbai, India",0-2 years,B.E.,6-9 LPA,Full-time,excel,Data Analytics
JOB08581,Data Scientist,Apex Solutions,Remote,3-5 years,B.Tech/M.Tech,7-10 LPA,Full-time,sql,Database
JOB08581,Data Scientist,Apex Solutions,Remote,3-5 years,B.Tech/M.Tech,7-10 LPA,Full-time,pandas,Data Science
JOB08581,Data Scientist,Apex Solutions,Remote,3-5 years,B.Tech/M.Tech,7-10 LPA,Full-time,numpy,Data Science
JOB08581,Data Scientist,Apex Solutions,Remote,3-5 years,B.Tech/M.Tech,7-10 LPA,Full-time,aws,Cloud
JOB08428,Machine Learning Engineer,DataBridge Analytics,"Gwalior, India",0-2 years,B.Tech,6-10 LPA,Internship,python,Programming
JOB08428,Machine Learning Engineer,DataBridge Analytics,"Gwalior, India",0-2 years,B.Tech,6-10 LPA,Internship,sql,Database
JOB08428,Machine Learning Engineer,DataBridge Analytics,"Gwalior, India",0-2 years,B.Tech,6-10 LPA,Internship,pytorch,Machine Learning
JOB01078,DevOps Engineer,CloudSphere,"Gurgaon, India",2-4 years,B.Tech,9-12 LPA,Internship,docker,DevOps
JOB01078,DevOps Engineer,CloudSphere,"Gurgaon, India",2-4 years,B.Tech,9-12 LPA,Internship,git,Version Control
JOB04364,Data Analyst,Quantix Technologies,"Bangalore, India",2-4 years,B.Tech/M.Tech,7-12 LPA,Full-time,sql,Database
JOB04364,Data Analyst,Quantix Technologies,"Bangalore, India",2-4 years,B.Tech/M.Tech,7-12 LPA,Full-time,power bi,Data Analytics
JOB04364,Data Analyst,Quantix Technologies,"Bangalore, India",2-4 years,B.Tech/M.Tech,7-12 LPA,Full-time,excel,Data Analytics
JOB04364,Data Analyst,Quantix Technologies,"Bangalore, India",2-4 years,B.Tech/M.Tech,7-12 LPA,Full-time,pandas,Data Science
JOB00771,QA Engineer,TechNova Solutions,"Gwalior, India",1-3 years,B.E.,8-10 LPA,Full-time,python,Programming
JOB00771,QA Engineer,TechNova Solutions,"Gwalior, India",1-3 years,B.E.,8-10 LPA,Full-time,java,Programming
JOB00771,QA Engineer,TechNova Solutions,"Gwalior, India",1-3 years,B.E.,8-10 LPA,Full-time,git,Version Control
JOB08866,QA Engineer,InnovateLabs,"Gwalior, India",1-3 years,B.Tech,7-10 LPA,Full-time,python,Programming
JOB00250,DevOps Engineer,DataBridge Analytics,Remote,3-5 years,Master's Degree,5-10 LPA,Full-time,docker,DevOps
JOB00250,DevOps Engineer,DataBridge Analytics,Remote,3-5 years,Master's Degree,5-10 LPA,Full-time,git,Version Control
JOB07240,Data Analyst,FinEdge Technologies,Remote,0-2 years,B.Tech/M.Tech,3-7 LPA,Full-time,python,Programming
JOB07240,Data Analyst,FinEdge Technologies,Remote,0-2 years,B.Tech/M.Tech,3-7 LPA,Full-time,power bi,Data Analytics
JOB07240,Data Analyst,FinEdge Technologies,Remote,0-2 years,B.Tech/M.Tech,3-7 LPA,Full-time,tableau,Data Analytics
JOB07240,Data Analyst,FinEdge Technologies,Remote,0-2 years,B.Tech/M.Tech,3-7 LPA,Full-time,excel,Data Analytics
JOB03420,Software Engineer,Quantix Technologies,"Gwalior, India",3-5 years,Master's Degree,9-11 LPA,Contract,python,Programming
JOB03420,Software Engineer,Quantix Technologies,"Gwalior, India",3-5 years,Master's Degree,9-11 LPA,Contract,sql,Database
JOB03420,Software Engineer,Quantix Technologies,"Gwalior, India",3-5 years,Master's Degree,9-11 LPA,Contract,git,Version Control
JOB04977,Data Analyst,Vertex Digital,"Bangalore, India",5-8 years,B.E.,5-9 LPA,Full-time,python,Programming
JOB04977,Data Analyst,Vertex Digital,"Bangalore, India",5-8 years,B.E.,5-9 LPA,Full-time,sql,Database
JOB04977,Data Analyst,Vertex Digital,"Bangalore, India",5-8 years,B.E.,5-9 LPA,Full-time,power bi,Data Analytics
JOB04977,Data Analyst,Vertex Digital,"Bangalore, India",5-8 years,B.E.,5-9 LPA,Full-time,tableau,Data Analytics
JOB04977,Data Analyst,Vertex Digital,"Bangalore, India",5-8 years,B.E.,5-9 LPA,Full-time,excel,Data Analytics
JOB04977,Data Analyst,Vertex Digital,"Bangalore, India",5-8 years,B.E.,5-9 LPA,Full-time,pandas,Data Science
JOB04545,QA Engineer,NexaWorks,"Noida, India",3-5 years,Master's Degree,11-15 LPA,Part-time,python,Programming
JOB04545,QA Engineer,NexaWorks,"Noida, India",3-5 years,Master's Degree,11-15 LPA,Part-time,git,Version Control
JOB05566,Cloud Engineer,FinEdge Technologies,"Gwalior, India",2-4 years,Master's Degree,6-11 LPA,Full-time,python,Programming
JOB05566,Cloud Engineer,FinEdge Technologies,"Gwalior, India",2-4 years,Master's Degree,6-11 LPA,Full-time,aws,Cloud
JOB05566,Cloud Engineer,FinEdge Technologies,"Gwalior, India",2-4 years,Master's Degree,6-11 LPA,Full-time,azure,Cloud
JOB05566,Cloud Engineer,FinEdge Technologies,"Gwalior, India",2-4 years,Master's Degree,6-11 LPA,Full-time,kubernetes,DevOps
JOB07940,DevOps Engineer,CloudSphere,"Noida, India",1-3 years,B.Tech/M.Tech,12-15 LPA,Full-time,aws,Cloud
JOB07940,DevOps Engineer,CloudSphere,"Noida, India",1-3 years,B.Tech/M.Tech,12-15 LPA,Full-time,kubernetes,DevOps
JOB00717,QA Engineer,FinEdge Technologies,"Pune, India",3-5 years,B.Tech,5-8 LPA,Part-time,python,Programming
JOB00717,QA Engineer,FinEdge Technologies,"Pune, India",3-5 years,B.Tech,5-8 LPA,Part-time,java,Programming
JOB00717,QA Engineer,FinEdge Technologies,"Pune, India",3-5 years,B.Tech,5-8 LPA,Part-time,sql,Database
JOB09751,Data Scientist,InnovateLabs,"Mumbai, India",2-4 years,B.Tech/M.Tech,5-10 LPA,Contract,sql,Database
JOB09751,Data Scientist,InnovateLabs,"Mumbai, India",2-4 years,B.Tech/M.Tech,5-10 LPA,Contract,pandas,Data Science
JOB09751,Data Scientist,InnovateLabs,"Mumbai, India",2-4 years,B.Tech/M.Tech,5-10 LPA,Contract,numpy,Data Science
JOB02049,Software Engineer,NexaWorks,"Chennai, India",3-5 years,Bachelor's Degree,11-16 LPA,Full-time,python,Programming
JOB02049,Software Engineer,NexaWorks,"Chennai, India",3-5 years,Bachelor's Degree,11-16 LPA,Full-time,java,Programming
JOB02049,Software Engineer,NexaWorks,"Chennai, India",3-5 years,Bachelor's Degree,11-16 LPA,Full-time,sql,Database
JOB02049,Software Engineer,NexaWorks,"Chennai, India",3-5 years,Bachelor's Degree,11-16 LPA,Full-time,docker,DevOps
JOB05998,Backend Developer,BlueOrbit Software,"Bangalore, India",1-3 years,B.E.,8-13 LPA,Full-time,python,Programming
JOB05998,Backend Developer,BlueOrbit Software,"Bangalore, India",1-3 years,B.E.,8-13 LPA,Full-time,java,Programming
JOB05998,Backend Developer,BlueOrbit Software,"Bangalore, India",1-3 years,B.E.,8-13 LPA,Full-time,sql,Database
JOB05998,Backend Developer,BlueOrbit Software,"Bangalore, India",1-3 years,B.E.,8-13 LPA,Full-time,postgresql,Database
JOB05998,Backend Developer,BlueOrbit Software,"Bangalore, India",1-3 years,B.E.,8-13 LPA,Full-time,docker,DevOps
JOB06601,DevOps Engineer,FinEdge Technologies,"Chennai, India",0-2 years,Bachelor's Degree,5-7 LPA,Full-time,docker,DevOps
JOB06601,DevOps Engineer,FinEdge Technologies,"Chennai, India",0-2 years,Bachelor's Degree,5-7 LPA,Full-time,kubernetes,DevOps
JOB06601,DevOps Engineer,FinEdge Technologies,"Chennai, India",0-2 years,Bachelor's Degree,5-7 LPA,Full-time,git,Version Control
JOB07246,Backend Developer,BlueOrbit Software,Remote,1-3 years,B.Tech,6-8 LPA,Full-time,python,Programming
JOB07246,Backend Developer,BlueOrbit Software,Remote,1-3 years,B.Tech,6-8 LPA,Full-time,java,Programming
JOB07246,Backend Developer,BlueOrbit Software,Remote,1-3 years,B.Tech,6-8 LPA,Full-time,sql,Database
JOB07246,Backend Developer,BlueOrbit Software,Remote,1-3 years,B.Tech,6-8 LPA,Full-time,postgresql,Database
JOB04179,DevOps Engineer,CodeCraft India,"Hyderabad, India",3-5 years,B.Tech,7-11 LPA,Full-time,kubernetes,DevOps
JOB04179,DevOps Engineer,CodeCraft India,"Hyderabad, India",3-5 years,B.Tech,7-11 LPA,Full-time,git,Version Control
JOB04810,DevOps Engineer,NexaWorks,"Pune, India",0-2 years,Master's Degree,,Full-time,aws,Cloud
JOB04810,DevOps Engineer,NexaWorks,"Pune, India",0-2 years,Master's Degree,,Full-time,docker,DevOps
JOB04810,DevOps Engineer,NexaWorks,"Pune, India",0-2 years,Master's Degree,,Full-time,kubernetes,DevOps
JOB09580,Machine Learning Engineer,NexaWorks,"Gurgaon, India",3-5 years,B.Tech/M.Tech,10-15 LPA,Contract,python,Programming
JOB09580,Machine Learning Engineer,NexaWorks,"Gurgaon, India",3-5 years,B.Tech/M.Tech,10-15 LPA,Contract,sql,Database
JOB09580,Machine Learning Engineer,NexaWorks,"Gurgaon, India",3-5 years,B.Tech/M.Tech,10-15 LPA,Contract,tensorflow,Machine Learning
JOB09580,Machine Learning Engineer,NexaWorks,"Gurgaon, India",3-5 years,B.Tech/M.Tech,10-15 LPA,Contract,pytorch,Machine Learning
JOB09580,Machine Learning Engineer,NexaWorks,"Gurgaon, India",3-5 years,B.Tech/M.Tech,10-15 LPA,Contract,docker,DevOps
JOB07141,Frontend Developer,InnovateLabs,"Noida, India",2-4 years,Master's Degree,5-9 LPA,Full-time,java,Programming
JOB07141,Frontend Developer,InnovateLabs,"Noida, India",2-4 years,Master's Degree,5-9 LPA,Full-time,javascript,Programming
JOB07191,Backend Developer,Apex Solutions,"Gurgaon, India",0-2 years,Bachelor's Degree,4-6 LPA,Full-time,python,Programming
JOB07191,Backend Developer,Apex Solutions,"Gurgaon, India",0-2 years,Bachelor's Degree,4-6 LPA,Full-time,java,Programming
JOB07191,Backend Developer,Apex Solutions,"Gurgaon, India",0-2 years,Bachelor's Degree,4-6 LPA,Full-time,sql,Database
JOB07191,Backend Developer,Apex Solutions,"Gurgaon, India",0-2 years,Bachelor's Degree,4-6 LPA,Full-time,postgresql,Database
JOB07191,Backend Developer,Apex Solutions,"Gurgaon, India",0-2 years,Bachelor's Degree,4-6 LPA,Full-time,docker,DevOps
JOB01461,Backend Developer,Apex Solutions,"Gurgaon, India",2-4 years,Bachelor's Degree,11-13 LPA,Full-time,java,Programming
JOB01461,Backend Developer,Apex Solutions,"Gurgaon, India",2-4 years,Bachelor's Degree,11-13 LPA,Full-time,sql,Database
JOB01461,Backend Developer,Apex Solutions,"Gurgaon, India",2-4 years,Bachelor's Degree,11-13 LPA,Full-time,postgresql,Database
JOB01461,Backend Developer,Apex Solutions,"Gurgaon, India",2-4 years,Bachelor's Degree,11-13 LPA,Full-time,docker,DevOps
JOB05990,DevOps Engineer,TechNova Solutions,"Noida, India",5-8 years,Bachelor's Degree,5-7 LPA,Full-time,aws,Cloud
JOB05990,DevOps Engineer,TechNova Solutions,"Noida, India",5-8 years,Bachelor's Degree,5-7 LPA,Full-time,docker,DevOps
JOB05990,DevOps Engineer,TechNova Solutions,"Noida, India",5-8 years,Bachelor's Degree,5-7 LPA,Full-time,git,Version Control
JOB02001,Cloud Engineer,Vertex Digital,"Hyderabad, India",1-3 years,Master's Degree,7-10 LPA,Full-time,python,Programming
JOB02001,Cloud Engineer,Vertex Digital,"Hyderabad, India",1-3 years,Master's Degree,7-10 LPA,Full-time,docker,DevOps
JOB08176,QA Engineer,Apex Solutions,"Bangalore, India",5-8 years,Bachelor's Degree,9-11 LPA,Full-time,java,Programming
JOB08176,QA Engineer,Apex Solutions,"Bangalore, India",5-8 years,Bachelor's Degree,9-11 LPA,Full-time,sql,Database
JOB08176,QA Engineer,Apex Solutions,"Bangalore, India",5-8 years,Bachelor's Degree,9-11 LPA,Full-time,git,Version Control
JOB00405,Backend Developer,Vertex Digital,"Pune, India",0-2 years,Master's Degree,5-7 LPA,Full-time,java,Programming
JOB00405,Backend Developer,Vertex Digital,"Pune, India",0-2 years,Master's Degree,5-7 LPA,Full-time,sql,Database
JOB00405,Backend Developer,Vertex Digital,"Pune, India",0-2 years,Master's Degree,5-7 LPA,Full-time,postgresql,Database
JOB00385,Backend Developer,DataBridge Analytics,"Hyderabad, India",0-2 years,B.E.,3-7 LPA,Full-time,python,Programming
JOB00385,Backend Developer,DataBridge Analytics,"Hyderabad, India",0-2 years,B.E.,3-7 LPA,Full-time,java,Programming
JOB00385,Backend Developer,DataBridge Analytics,"Hyderabad, India",0-2 years,B.E.,3-7 LPA,Full-time,sql,Database
JOB00385,Backend Developer,DataBridge Analytics,"Hyderabad, India",0-2 years,B.E.,3-7 LPA,Full-time,docker,DevOps
JOB09546,DevOps Engineer,InnovateLabs,"Bangalore, India",0-2 years,B.Tech,6-10 LPA,Full-time,aws,Cloud
JOB09546,DevOps Engineer,InnovateLabs,"Bangalore, India",0-2 years,B.Tech,6-10 LPA,Full-time,docker,DevOps
JOB09546,DevOps Engineer,InnovateLabs,"Bangalore, India",0-2 years,B.Tech,6-10 LPA,Full-time,kubernetes,DevOps
JOB09585,Cloud Engineer,CodeCraft India,"Gurgaon, India",1-3 years,B.Tech,10-14 LPA,Full-time,python,Programming
JOB09585,Cloud Engineer,CodeCraft India,"Gurgaon, India",1-3 years,B.Tech,10-14 LPA,Full-time,aws,Cloud
JOB09585,Cloud Engineer,CodeCraft India,"Gurgaon, India",1-3 years,B.Tech,10-14 LPA,Full-time,azure,Cloud
JOB09585,Cloud Engineer,CodeCraft India,"Gurgaon, India",1-3 years,B.Tech,10-14 LPA,Full-time,kubernetes,DevOps
JOB01634,Cloud Engineer,BlueOrbit Software,"Delhi, India",0-2 years,Bachelor's Degree,5-9 LPA,Contract,python,Programming
JOB01634,Cloud Engineer,BlueOrbit Software,"Delhi, India",0-2 years,Bachelor's Degree,5-9 LPA,Contract,aws,Cloud
JOB01634,Cloud Engineer,BlueOrbit Software,"Delhi, India",0-2 years,Bachelor's Degree,5-9 LPA,Contract,docker,DevOps
JOB01634,Cloud Engineer,BlueOrbit Software,"Delhi, India",0-2 years,Bachelor's Degree,5-9 LPA,Contract,kubernetes,DevOps
JOB09653,QA Engineer,Apex Solutions,"Gurgaon, India",5-8 years,B.E.,9-14 LPA,Contract,python,Programming
JOB09653,QA Engineer,Apex Solutions,"Gurgaon, India",5-8 years,B.E.,9-14 LPA,Contract,java,Programming
JOB09653,QA Engineer,Apex Solutions,"Gurgaon, India",5-8 years,B.E.,9-14 LPA,Contract,sql,Database
JOB09653,QA Engineer,Apex Solutions,"Gurgaon, India",5-8 years,B.E.,9-14 LPA,Contract,git,Version Control
JOB04785,Software Engineer,CloudSphere,Remote,2-4 years,Bachelor's Degree,12-14 LPA,Full-time,python,Programming
JOB04785,Software Engineer,CloudSphere,Remote,2-4 years,Bachelor's Degree,12-14 LPA,Full-time,java,Programming
JOB04785,Software Engineer,CloudSphere,Remote,2-4 years,Bachelor's Degree,12-14 LPA,Full-time,sql,Database
JOB04785,Software Engineer,CloudSphere,Remote,2-4 years,Bachelor's Degree,12-14 LPA,Full-time,docker,DevOps
JOB04785,Software Engineer,CloudSphere,Remote,2-4 years,Bachelor's Degree,12-14 LPA,Full-time,git,Version Control
JOB09554,Cloud Engineer,DataBridge Analytics,"Chennai, India",0-2 years,B.Tech/M.Tech,3-7 LPA,Contract,aws,Cloud
JOB09554,Cloud Engineer,DataBridge Analytics,"Chennai, India",0-2 years,B.Tech/M.Tech,3-7 LPA,Contract,docker,DevOps
JOB09554,Cloud Engineer,DataBridge Analytics,"Chennai, India",0-2 years,B.Tech/M.Tech,3-7 LPA,Contract,kubernetes,DevOps
JOB06971,Machine Learning Engineer,FinEdge Technologies,"Noida, India",2-4 years,Master's Degree,7-9 LPA,Full-time,python,Programming
JOB06971,Machine Learning Engineer,FinEdge Technologies,"Noida, India",2-4 years,Master's Degree,7-9 LPA,Full-time,sql,Database
JOB06971,Machine Learning Engineer,FinEdge Technologies,"Noida, India",2-4 years,Master's Degree,7-9 LPA,Full-time,docker,DevOps
JOB03926,Backend Developer,FinEdge Technologies,"Gurgaon, India",3-5 years,B.Tech/M.Tech,5-8 LPA,Part-time,python,Programming
JOB03926,Backend Developer,FinEdge Technologies,"Gurgaon, India",3-5 years,B.Tech/M.Tech,5-8 LPA,Part-time,java,Programming
JOB03926,Backend Developer,FinEdge Technologies,"Gurgaon, India",3-5 years,B.Tech/M.Tech,5-8 LPA,Part-time,sql,Database
JOB04159,Software Engineer,Quantix Technologies,"Chennai, India",1-3 years,B.Tech,11-13 LPA,Full-time,python,Programming
JOB04159,Software Engineer,Quantix Technologies,"Chennai, India",1-3 years,B.Tech,11-13 LPA,Full-time,java,Programming
JOB04159,Software Engineer,Quantix Technologies,"Chennai, India",1-3 years,B.Tech,11-13 LPA,Full-time,sql,Database
JOB04159,Software Engineer,Quantix Technologies,"Chennai, India",1-3 years,B.Tech,11-13 LPA,Full-time,docker,DevOps
JOB04159,Software Engineer,Quantix Technologies,"Chennai, India",1-3 years,B.Tech,11-13 LPA,Full-time,git,Version Control
JOB07450,QA Engineer,Vertex Digital,Remote,2-4 years,B.Tech/M.Tech,11-15 LPA,Full-time,java,Programming
JOB07450,QA Engineer,Vertex Digital,Remote,2-4 years,B.Tech/M.Tech,11-15 LPA,Full-time,git,Version Control
JOB08416,Software Engineer,FinEdge Technologies,"Mumbai, India",3-5 years,Bachelor's Degree,8-13 LPA,Full-time,python,Programming
JOB08416,Software Engineer,FinEdge Technologies,"Mumbai, India",3-5 years,Bachelor's Degree,8-13 LPA,Full-time,java,Programming
JOB08416,Software Engineer,FinEdge Technologies,"Mumbai, India",3-5 years,Bachelor's Degree,8-13 LPA,Full-time,sql,Database
JOB08416,Software Engineer,FinEdge Technologies,"Mumbai, India",3-5 years,Bachelor's Degree,8-13 LPA,Full-time,docker,DevOps
JOB02194,Cloud Engineer,Vertex Digital,"Delhi, India",1-3 years,B.E.,6-10 LPA,Full-time,python,Programming
JOB02194,Cloud Engineer,Vertex Digital,"Delhi, India",1-3 years,B.E.,6-10 LPA,Full-time,aws,Cloud
JOB02194,Cloud Engineer,Vertex Digital,"Delhi, India",1-3 years,B.E.,6-10 LPA,Full-time,kubernetes,DevOps
JOB01016,Machine Learning Engineer,NextGen Systems,"Pune, India",0-2 years,B.E.,3-8 LPA,Internship,sql,Database
JOB01016,Machine Learning Engineer,NextGen Systems,"Pune, India",0-2 years,B.E.,3-8 LPA,Internship,pytorch,Machine Learning
JOB01016,Machine Learning Engineer,NextGen Systems,"Pune, India",0-2 years,B.E.,3-8 LPA,Internship,docker,DevOps
JOB05125,Machine Learning Engineer,Vertex Digital,"Bangalore, India",0-2 years,B.Tech,5-8 LPA,Contract,python,Programming
JOB05125,Machine Learning Engineer,Vertex Digital,"Bangalore, India",0-2 years,B.Tech,5-8 LPA,Contract,sql,Database
JOB05125,Machine Learning Engineer,Vertex Digital,"Bangalore, India",0-2 years,B.Tech,5-8 LPA,Contract,tensorflow,Machine Learning
JOB05125,Machine Learning Engineer,Vertex Digital,"Bangalore, India",0-2 years,B.Tech,5-8 LPA,Contract,pytorch,Machine Learning
JOB07419,Data Scientist,NexaWorks,"Gwalior, India",0-2 years,B.E.,5-7 LPA,Full-time,python,Programming
JOB07419,Data Scientist,NexaWorks,"Gwalior, India",0-2 years,B.E.,5-7 LPA,Full-time,pandas,Data Science
JOB07419,Data Scientist,NexaWorks,"Gwalior, India",0-2 years,B.E.,5-7 LPA,Full-time,numpy,Data Science
JOB07410,Software Engineer,NexaWorks,"Chennai, India",1-3 years,Master's Degree,6-8 LPA,Contract,python,Programming
JOB07410,Software Engineer,NexaWorks,"Chennai, India",1-3 years,Master's Degree,6-8 LPA,Contract,sql,Database
JOB07410,Software Engineer,NexaWorks,"Chennai, India",1-3 years,Master's Degree,6-8 LPA,Contract,docker,DevOps
