job_id,job_title,company,location,job_description,experience,education,salary,job_type,clean_description,original_length,clean_length,processed_text
JOB04689,Business Analyst,CodeCraft India,"Mumbai, India","We are looking for a Business Analyst to join our team. The candidate should have experience with Power BI, Business Analysis, SQL, Excel and Communication. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",0-2 years,Bachelor's Degree,6-9 LPA,Internship,we are looking for a business analyst to join our team the candidate should have experience with power bi business analysis sql excel and communication the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,369,359,"['looking', 'business', 'analyst', 'join', 'team', 'candidate', 'experience', 'power', 'bi', 'business', 'analysis', 'sql', 'excel', 'communication', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB09169,Business Analyst,Quantix Technologies,"Mumbai, India","We are looking for a Business Analyst to join our team. The candidate should have experience with SQL, Communication, Business Analysis, Tableau, Excel and Power BI. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",1-3 years,Master's Degree,11-14 LPA,Full-time,we are looking for a business analyst to join our team the candidate should have experience with sql communication business analysis tableau excel and power bi the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,378,367,"['looking', 'business', 'analyst', 'join', 'team', 'candidate', 'experience', 'sql', 'communication', 'business', 'analysis', 'tableau', 'excel', 'power', 'bi', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB03063,Machine Learning Engineer,TechNova Solutions,"Mumbai, India","We are looking for a Machine Learning Engineer to join our team. The candidate should have experience with AWS, Scikit-learn, SQL and Python. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",1-3 years,Master's Degree,9-13 LPA,Full-time,we are looking for a machine learning engineer to join our team the candidate should have experience with aws scikit learn sql and python the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,354,345,"['looking', 'machine', 'learning', 'engineer', 'join', 'team', 'candidate', 'experience', 'aws', 'scikit', 'learn', 'sql', 'python', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB07904,Data Analyst,DataBridge Analytics,"Pune, India","We are looking for a Data Analyst to join our team. The candidate should have experience with Tableau, Power BI, Python and Statistics. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",1-3 years,B.Tech,9-13 LPA,Full-time,we are looking for a data analyst to join our team the candidate should have experience with tableau power bi python and statistics the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,348,339,"['looking', 'data', 'analyst', 'join', 'team', 'candidate', 'experience', 'tableau', 'power', 'bi', 'python', 'statistic', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB06471,Software Engineer,Apex Solutions,"Delhi, India","We are looking for a Software Engineer to join our team. The candidate should have experience with C++, REST API, Python, SQL, Docker and Java. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",1-3 years,B.Tech,5-9 LPA,Full-time,we are looking for a software engineer to join our team the candidate should have experience with c rest api python sql docker and java the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,356,343,"['looking', 'software', 'engineer', 'join', 'team', 'candidate', 'experience', 'c', 'rest', 'api', 'python', 'sql', 'docker', 'java', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB07161,Data Scientist,Apex Solutions,"Noida, India","We are looking for a Data Scientist to join our team. The candidate should have experience with Python, AWS, Scikit-learn, Pandas, SQL and Machine Learning. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",1-3 years,B.Tech,5-10 LPA,Full-time,we are looking for a data scientist to join our team the candidate should have experience with python aws scikit learn pandas sql and machine learning the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,369,358,"['looking', 'data', 'scientist', 'join', 'team', 'candidate', 'experience', 'python', 'aws', 'scikit', 'learn', 'panda', 'sql', 'machine', 'learning', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB06634,QA Engineer,Vertex Digital,"Mumbai, India","We are looking for a QA Engineer to join our team. The candidate should have experience with Selenium, Jira, API Testing, Python, SQL and Git. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",1-3 years,Bachelor's Degree,9-12 LPA,Contract,we are looking for a qa engineer to join our team the candidate should have experience with selenium jira api testing python sql and git the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,355,344,"['looking', 'qa', 'engineer', 'join', 'team', 'candidate', 'experience', 'selenium', 'jira', 'api', 'testing', 'python', 'sql', 'git', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB08582,Frontend Developer,NexaWorks,"Mumbai, India","We are looking for a Frontend Developer to join our team. The candidate should have experience with CSS, HTML, React and REST API. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",0-2 years,B.Tech,3-6 LPA,Full-time,we are looking for a frontend developer to join our team the candidate should have experience with css html react and rest api the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,343,334,"['looking', 'frontend', 'developer', 'join', 'team', 'candidate', 'experience', 'cs', 'html', 'react', 'rest', 'api', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB08102,Cloud Engineer,Quantix Technologies,"Hyderabad, India","We are looking for a Cloud Engineer to join our team. The candidate should have experience with Docker, Linux, Kubernetes and Azure. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",5-8 years,B.Tech,8-11 LPA,Contract,we are looking for a cloud engineer to join our team the candidate should have experience with docker linux kubernetes and azure the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,345,336,"['looking', 'cloud', 'engineer', 'join', 'team', 'candidate', 'experience', 'docker', 'linux', 'kubernetes', 'azure', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB07346,Frontend Developer,FinEdge Technologies,"Chennai, India","We are looking for a Frontend Developer to join our team. The candidate should have experience with Git, JavaScript, HTML and REST API. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",3-5 years,B.Tech/M.Tech,12-17 LPA,Full-time,we are looking for a frontend developer to join our team the candidate should have experience with git javascript html and rest api the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,348,339,"['looking', 'frontend', 'developer', 'join', 'team', 'candidate', 'experience', 'git', 'javascript', 'html', 'rest', 'api', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB06305,Data Scientist,Apex Solutions,"Chennai, India","We are looking for a Data Scientist to join our team. The candidate should have experience with NumPy, SQL, Scikit-learn, Pandas and AWS. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",5-8 years,B.Tech/M.Tech,8-12 LPA,Full-time,we are looking for a data scientist to join our team the candidate should have experience with numpy sql scikit learn pandas and aws the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,350,340,"['looking', 'data', 'scientist', 'join', 'team', 'candidate', 'experience', 'numpy', 'sql', 'scikit', 'learn', 'panda', 'aws', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB08076,Data Analyst,BlueOrbit Software,"Gurgaon, India","We are looking for a Data Analyst to join our team. The candidate should have experience with Python, SQL, Excel, Statistics, Tableau and Power BI. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",1-3 years,B.Tech,11-14 LPA,Contract,we are looking for a data analyst to join our team the candidate should have experience with python sql excel statistics tableau and power bi the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,360,349,"['looking', 'data', 'analyst', 'join', 'team', 'candidate', 'experience', 'python', 'sql', 'excel', 'statistic', 'tableau', 'power', 'bi', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB09537,Frontend Developer,CodeCraft India,Remote,"We are looking for a Frontend Developer to join our team. The candidate should have experience with CSS, JavaScript, TypeScript and React. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",0-2 years,B.Tech,3-7 LPA,Contract,we are looking for a frontend developer to join our team the candidate should have experience with css javascript typescript and react the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,351,342,"['looking', 'frontend', 'developer', 'join', 'team', 'candidate', 'experience', 'cs', 'javascript', 'typescript', 'react', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB09701,Business Analyst,Vertex Digital,"Gwalior, India","We are looking for a Business Analyst to join our team. The candidate should have experience with SQL, Business Analysis, Tableau and Excel. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",1-3 years,B.Tech/M.Tech,7-9 LPA,Full-time,we are looking for a business analyst to join our team the candidate should have experience with sql business analysis tableau and excel the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,353,344,"['looking', 'business', 'analyst', 'join', 'team', 'candidate', 'experience', 'sql', 'business', 'analysis', 'tableau', 'excel', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB04480,Frontend Developer,Vertex Digital,"Pune, India","We are looking for a Frontend Developer to join our team. The candidate should have experience with REST API, JavaScript, TypeScript, HTML, Git and React. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",1-3 years,B.E.,11-13 LPA,Full-time,we are looking for a frontend developer to join our team the candidate should have experience with rest api javascript typescript html git and react the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,367,356,"['looking', 'frontend', 'developer', 'join', 'team', 'candidate', 'experience', 'rest', 'api', 'javascript', 'typescript', 'html', 'git', 'react', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB04949,Backend Developer,CloudSphere,Remote,"We are looking for a Backend Developer to join our team. The candidate should have experience with Node.js, Python, SQL, PostgreSQL and Java. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",3-5 years,Master's Degree,11-14 LPA,Full-time,we are looking for a backend developer to join our team the candidate should have experience with node js python sql postgresql and java the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,354,344,"['looking', 'backend', 'developer', 'join', 'team', 'candidate', 'experience', 'node', 'j', 'python', 'sql', 'postgresql', 'java', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB05977,Software Engineer,BlueOrbit Software,"Pune, India","We are looking for a Software Engineer to join our team. The candidate should have experience with SQL, Python, REST API and Git. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",0-2 years,B.E.,3-7 LPA,Full-time,we are looking for a software engineer to join our team the candidate should have experience with sql python rest api and git the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,342,333,"['looking', 'software', 'engineer', 'join', 'team', 'candidate', 'experience', 'sql', 'python', 'rest', 'api', 'git', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB00371,DevOps Engineer,InnovateLabs,"Gwalior, India","We are looking for a DevOps Engineer to join our team. The candidate should have experience with Git, Terraform, Linux and Jenkins. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",3-5 years,B.Tech/M.Tech,9-11 LPA,Full-time,we are looking for a devops engineer to join our team the candidate should have experience with git terraform linux and jenkins the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,344,335,"['looking', 'devops', 'engineer', 'join', 'team', 'candidate', 'experience', 'git', 'terraform', 'linux', 'jenkins', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB01939,Business Analyst,BlueOrbit Software,"Noida, India","We are looking for a Business Analyst to join our team. The candidate should have experience with Power BI, Tableau, Business Analysis, Communication and Excel. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",0-2 years,B.E.,4-6 LPA,Full-time,we are looking for a business analyst to join our team the candidate should have experience with power bi tableau business analysis communication and excel the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,373,363,"['looking', 'business', 'analyst', 'join', 'team', 'candidate', 'experience', 'power', 'bi', 'tableau', 'business', 'analysis', 'communication', 'excel', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB02353,Data Scientist,FinEdge Technologies,Remote,"We are looking for a Data Scientist to join our team. The candidate should have experience with Scikit-learn, Python, NumPy, AWS and Pandas. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",1-3 years,B.Tech/M.Tech,5-10 LPA,Full-time,we are looking for a data scientist to join our team the candidate should have experience with scikit learn python numpy aws and pandas the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,353,343,"['looking', 'data', 'scientist', 'join', 'team', 'candidate', 'experience', 'scikit', 'learn', 'python', 'numpy', 'aws', 'panda', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB07128,DevOps Engineer,Vertex Digital,"Gwalior, India","We are looking for a DevOps Engineer to join our team. The candidate should have experience with Git, Terraform, AWS and Linux. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",0-2 years,Master's Degree,5-8 LPA,Full-time,we are looking for a devops engineer to join our team the candidate should have experience with git terraform aws and linux the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,340,331,"['looking', 'devops', 'engineer', 'join', 'team', 'candidate', 'experience', 'git', 'terraform', 'aws', 'linux', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB01754,Software Engineer,TechNova Solutions,"Chennai, India","We are looking for a Software Engineer to join our team. The candidate should have experience with REST API, C++, Python, Git, Java and Docker. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",2-4 years,Master's Degree,7-10 LPA,Full-time,we are looking for a software engineer to join our team the candidate should have experience with rest api c python git java and docker the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,356,343,"['looking', 'software', 'engineer', 'join', 'team', 'candidate', 'experience', 'rest', 'api', 'c', 'python', 'git', 'java', 'docker', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB03671,Frontend Developer,CodeCraft India,"Delhi, India","We are looking for a Frontend Developer to join our team. The candidate should have experience with CSS, Git, JavaScript, React and HTML. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",0-2 years,Master's Degree,4-9 LPA,Full-time,we are looking for a frontend developer to join our team the candidate should have experience with css git javascript react and html the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,350,340,"['looking', 'frontend', 'developer', 'join', 'team', 'candidate', 'experience', 'cs', 'git', 'javascript', 'react', 'html', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB07299,QA Engineer,NexaWorks,"Gurgaon, India","We are looking for a QA Engineer to join our team. The candidate should have experience with SQL, Python, Selenium and API Testing. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",5-8 years,Master's Degree,11-16 LPA,Full-time,we are looking for a qa engineer to join our team the candidate should have experience with sql python selenium and api testing the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,344,335,"['looking', 'qa', 'engineer', 'join', 'team', 'candidate', 'experience', 'sql', 'python', 'selenium', 'api', 'testing', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB03653,Machine Learning Engineer,Apex Solutions,"Bangalore, India","We are looking for a Machine Learning Engineer to join our team. The candidate should have experience with Python, PyTorch, Docker, TensorFlow, Scikit-learn and SQL. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",5-8 years,B.E.,9-13 LPA,Full-time,we are looking for a machine learning engineer to join our team the candidate should have experience with python pytorch docker tensorflow scikit learn and sql the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,378,367,"['looking', 'machine', 'learning', 'engineer', 'join', 'team', 'candidate', 'experience', 'python', 'pytorch', 'docker', 'tensorflow', 'scikit', 'learn', 'sql', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB05202,Data Analyst,NextGen Systems,"Noida, India","We are looking for a Data Analyst to join our team. The candidate should have experience with Python, SQL, Excel, Tableau and Pandas. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",2-4 years,Master's Degree,10-13 LPA,Full-time,we are looking for a data analyst to join our team the candidate should have experience with python sql excel tableau and pandas the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,346,336,"['looking', 'data', 'analyst', 'join', 'team', 'candidate', 'experience', 'python', 'sql', 'excel', 'tableau', 'panda', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB08085,Backend Developer,Quantix Technologies,"Gwalior, India","We are looking for a Backend Developer to join our team. The candidate should have experience with SQL, REST API, Node.js, Docker, Java and Python. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",3-5 years,B.Tech,11-14 LPA,Full-time,we are looking for a backend developer to join our team the candidate should have experience with sql rest api node js docker java and python the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,360,349,"['looking', 'backend', 'developer', 'join', 'team', 'candidate', 'experience', 'sql', 'rest', 'api', 'node', 'j', 'docker', 'java', 'python', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB02362,Backend Developer,Vertex Digital,"Hyderabad, India","We are looking for a Backend Developer to join our team. The candidate should have experience with Python, SQL, Docker, REST API, Java and Node.js. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",0-2 years,Bachelor's Degree,5-10 LPA,Full-time,we are looking for a backend developer to join our team the candidate should have experience with python sql docker rest api java and node js the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,360,349,"['looking', 'backend', 'developer', 'join', 'team', 'candidate', 'experience', 'python', 'sql', 'docker', 'rest', 'api', 'java', 'node', 'j', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB04261,Data Scientist,CodeCraft India,"Hyderabad, India","We are looking for a Data Scientist to join our team. The candidate should have experience with AWS, Pandas, NumPy and SQL. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",1-3 years,Master's Degree,8-11 LPA,Full-time,we are looking for a data scientist to join our team the candidate should have experience with aws pandas numpy and sql the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,336,327,"['looking', 'data', 'scientist', 'join', 'team', 'candidate', 'experience', 'aws', 'panda', 'numpy', 'sql', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB05433,Machine Learning Engineer,Apex Solutions,"Delhi, India","We are looking for a Machine Learning Engineer to join our team. The candidate should have experience with Scikit-learn, Docker, Python, TensorFlow, AWS and PyTorch. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",3-5 years,B.E.,7-10 LPA,Full-time,we are looking for a machine learning engineer to join our team the candidate should have experience with scikit learn docker python tensorflow aws and pytorch the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,378,367,"['looking', 'machine', 'learning', 'engineer', 'join', 'team', 'candidate', 'experience', 'scikit', 'learn', 'docker', 'python', 'tensorflow', 'aws', 'pytorch', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
JOB06286,QA Engineer,FinEdge Technologies,"Mumbai, India","We are looking for a QA Engineer to join our team. The candidate should have experience with SQL, Jira, Java, Selenium and API Testing. The role involves developing solutions, analyzing requirements, collaborating with cross-functional teams, and maintaining high-quality deliverables. Strong problem-solving and communication skills are preferred.",2-4 years,B.E.,11-14 LPA,Full-time,we are looking for a qa engineer to join our team the candidate should have experience with sql jira java selenium and api testing the role involves developing solutions analyzing requirements collaborating with cross functional teams and maintaining high quality deliverables strong problem solving and communication skills are preferred,348,338,"['looking', 'qa', 'engineer', 'join', 'team', 'candidate', 'experience', 'sql', 'jira', 'java', 'selenium', 'api', 'testing', 'role', 'involves', 'developing', 'solution', 'analyzing', 'requirement', 'collaborating', 'cross', 'functional', 'team', 'maintaining', 'high', 'quality', 'deliverable', 'strong', 'problem', 'solving', 'communication', 'skill', 'preferred']"
